:START_ID,:END_ID,:TYPE,relation,confidence,weight:float,source_file
paper_0581_general_fiducial_marker_splatting_for_high_fidelity_robotics_simulat,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0581_[General]_Fiducial Marker Splatting for High-Fidelity Robotics Simulat.md
paper_0581_general_fiducial_marker_splatting_for_high_fidelity_robotics_simulat,dataset_matterport3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0581_[General]_Fiducial Marker Splatting for High-Fidelity Robotics Simulat.md
paper_0581_general_fiducial_marker_splatting_for_high_fidelity_robotics_simulat,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0581_[General]_Fiducial Marker Splatting for High-Fidelity Robotics Simulat.md
paper_0582_general_enhancing_novel_view_synthesis_from_extremely_sparse_views_w,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0582_[General]_Enhancing Novel View Synthesis from extremely sparse views w.md
paper_0583_general_drivesplat_decoupled_driving_scene_reconstruction_with_geom,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0583_[General]_DriveSplat Decoupled Driving Scene Reconstruction with Geom.md
paper_0583_general_drivesplat_decoupled_driving_scene_reconstruction_with_geom,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0583_[General]_DriveSplat Decoupled Driving Scene Reconstruction with Geom.md
paper_0584_general_image_conditioned_3d_gaussian_splat_quantization,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0584_[General]_Image-Conditioned 3D Gaussian Splat Quantization.md
paper_0585_general_mess_city_mesh_guided_outdoor_scene_generation_with_cross_v,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0585_[General]_MeSS City Mesh-Guided Outdoor Scene Generation with Cross-V.md
paper_0586_general_zero_shot_volumetric_ct_super_resolution_using_3d_gaussian_s,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0586_[General]_Zero-shot Volumetric CT Super-Resolution using 3D Gaussian S.md
paper_0587_general_snap_snap_taking_two_images_to_reconstruct_3d_human_gaussia,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0587_[General]_Snap-Snap Taking Two Images to Reconstruct 3D Human Gaussia.md
paper_0587_general_snap_snap_taking_two_images_to_reconstruct_3d_human_gaussia,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0587_[General]_Snap-Snap Taking Two Images to Reconstruct 3D Human Gaussia.md
paper_0588_general_gsfix3d_diffusion_guided_repair_of_novel_views_in_gaussian,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0588_[General]_GSFix3D Diffusion-Guided Repair of Novel Views in Gaussian.md
paper_0588_general_gsfix3d_diffusion_guided_repair_of_novel_views_in_gaussian,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0588_[General]_GSFix3D Diffusion-Guided Repair of Novel Views in Gaussian.md
paper_0588_general_gsfix3d_diffusion_guided_repair_of_novel_views_in_gaussian,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0588_[General]_GSFix3D Diffusion-Guided Repair of Novel Views in Gaussian.md
paper_0589_general_gems_efficient_gaussian_splatting_for_extreme_motion_blur,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0589_[General]_GeMS Efficient Gaussian Splatting for Extreme Motion Blur.md
paper_0589_general_gems_efficient_gaussian_splatting_for_extreme_motion_blur,dataset_co3d,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0589_[General]_GeMS Efficient Gaussian Splatting for Extreme Motion Blur.md
paper_0590_general_gogs_high_fidelity_geometry_and_relighting_for_glossy_objec,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0590_[General]_GOGS High-Fidelity Geometry and Relighting for Glossy Objec.md
paper_0591_general_from_slices_to_structures_unsupervised_3d_reconstruction_of,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0591_[General]_From Slices to Structures Unsupervised 3D Reconstruction of.md
paper_0592_general_d_3_talker_dual_branch_decoupled_deformation_fields_for_few,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0592_[General]_D^3-Talker Dual-Branch Decoupled Deformation Fields for Few.md
paper_0593_general_reconstruction_using_the_invisible_intuition_from_nir_and_m,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0593_[General]_Reconstruction Using the Invisible Intuition from NIR and M.md
paper_0594_general_gala_guided_attention_with_language_alignment_for_open_voca,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0594_[General]_GALA Guided Attention with Language Alignment for Open Voca.md
paper_0594_general_gala_guided_attention_with_language_alignment_for_open_voca,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0594_[General]_GALA Guided Attention with Language Alignment for Open Voca.md
paper_0594_general_gala_guided_attention_with_language_alignment_for_open_voca,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0594_[General]_GALA Guided Attention with Language Alignment for Open Voca.md
paper_0594_general_gala_guided_attention_with_language_alignment_for_open_voca,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0594_[General]_GALA Guided Attention with Language Alignment for Open Voca.md
paper_0595_general_distilled_3dgsdistilled_3d_gaussian_splatting,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0595_[General]_Distilled-3DGSDistilled 3D Gaussian Splatting.md
paper_0595_general_distilled_3dgsdistilled_3d_gaussian_splatting,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0595_[General]_Distilled-3DGSDistilled 3D Gaussian Splatting.md
paper_0596_general_online_3d_gaussian_splatting_modeling_with_novel_view_select,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0596_[General]_Online 3D Gaussian Splatting Modeling with Novel View Select.md
paper_0596_general_online_3d_gaussian_splatting_modeling_with_novel_view_select,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0596_[General]_Online 3D Gaussian Splatting Modeling with Novel View Select.md
paper_0596_general_online_3d_gaussian_splatting_modeling_with_novel_view_select,dataset_tum_rgbd,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0596_[General]_Online 3D Gaussian Splatting Modeling with Novel View Select.md
paper_0597_general_physgm_large_physical_gaussian_model_for_feed_forward_4d_sy,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0597_[General]_PhysGM Large Physical Gaussian Model for Feed-Forward 4D Sy.md
paper_0598_general_eavatar_expression_aware_head_avatar_reconstruction_with_ge,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0598_[General]_EAvatar Expression-Aware Head Avatar Reconstruction with Ge.md
paper_0599_general_innergs_internal_scenes_rendering_via_factorized_3d_gaussia,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0599_[General]_InnerGS Internal Scenes Rendering via Factorized 3D Gaussia.md
paper_0600_general_igfuse_interactive_3d_gaussian_scene_reconstruction_via_mul,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0600_[General]_IGFuse Interactive 3D Gaussian Scene Reconstruction via Mul.md
paper_0601_general_improving_densification_in_3d_gaussian_splatting_for_high_fi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0601_[General]_Improving Densification in 3D Gaussian Splatting for High-Fi.md
paper_0602_general_instdrive_instance_aware_3d_gaussian_splatting_for_driving,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0602_[General]_InstDrive Instance-Aware 3D Gaussian Splatting for Driving.md
paper_0603_general_complicitsplat_downstream_models_are_vulnerable_to_blackbox,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0603_[General]_ComplicitSplat Downstream Models are Vulnerable to Blackbox.md
paper_0603_general_complicitsplat_downstream_models_are_vulnerable_to_blackbox,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0603_[General]_ComplicitSplat Downstream Models are Vulnerable to Blackbox.md
paper_0604_general_multi_sample_anti_aliasing_and_constrained_optimization_for,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0604_[General]_Multi-Sample Anti-Aliasing and Constrained Optimization for.md
paper_0605_general_entropygs_an_efficient_entropy_coding_on_3d_gaussian_splatt,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0605_[General]_EntropyGS An Efficient Entropy Coding on 3D Gaussian Splatt.md
paper_0605_general_entropygs_an_efficient_entropy_coding_on_3d_gaussian_splatt,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0605_[General]_EntropyGS An Efficient Entropy Coding on 3D Gaussian Splatt.md
paper_0606_general_gsfixer_improving_3d_gaussian_splatting_with_reference_guid,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0606_[General]_GSFixer Improving 3D Gaussian Splatting with Reference-Guid.md
paper_0607_general_semantic_aware_dropsplat_adaptive_pruning_of_redundant_gaus,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0607_[General]_Semantic-aware DropSplat Adaptive Pruning of Redundant Gaus.md
paper_0608_general_dualphys_gs_dual_physically_guided_3d_gaussian_splatting_fo,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0608_[General]_DualPhys-GS Dual Physically-Guided 3D Gaussian Splatting fo.md
paper_0609_general_skysplat_generalizable_3d_gaussian_splatting_from_multi_tem,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0609_[General]_SkySplat Generalizable 3D Gaussian Splatting from Multi-Tem.md
paper_0610_general_sagonline_segment_any_gaussians_online,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0610_[General]_SAGOnline Segment Any Gaussians Online.md
paper_0610_general_sagonline_segment_any_gaussians_online,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0610_[General]_SAGOnline Segment Any Gaussians Online.md
paper_0611_general_neeco_image_synthesis_of_novel_instrument_states_based_on_d,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0611_[General]_NeeCo Image Synthesis of Novel Instrument States Based on D.md
paper_0611_general_neeco_image_synthesis_of_novel_instrument_states_based_on_d,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0611_[General]_NeeCo Image Synthesis of Novel Instrument States Based on D.md
paper_0612_general_touch_augmented_gaussian_splatting_for_enhanced_3d_scene_rec,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0612_[General]_Touch-Augmented Gaussian Splatting for Enhanced 3D Scene Rec.md
paper_0612_general_touch_augmented_gaussian_splatting_for_enhanced_3d_scene_rec,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0612_[General]_Touch-Augmented Gaussian Splatting for Enhanced 3D Scene Rec.md
paper_0612_general_touch_augmented_gaussian_splatting_for_enhanced_3d_scene_rec,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0612_[General]_Touch-Augmented Gaussian Splatting for Enhanced 3D Scene Rec.md
paper_0613_general_novel_view_synthesis_with_gaussian_splatting_impact_on_phot,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0613_[General]_Novel View Synthesis with Gaussian Splatting Impact on Phot.md
paper_0614_general_dip_gs_deep_image_prior_for_gaussian_splatting_sparse_view,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0614_[General]_DIP-GS Deep Image Prior For Gaussian Splatting Sparse View.md
paper_0614_general_dip_gs_deep_image_prior_for_gaussian_splatting_sparse_view,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0614_[General]_DIP-GS Deep Image Prior For Gaussian Splatting Sparse View.md
paper_0614_general_dip_gs_deep_image_prior_for_gaussian_splatting_sparse_view,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0614_[General]_DIP-GS Deep Image Prior For Gaussian Splatting Sparse View.md
paper_0615_general_fading_the_digital_ink_a_universal_black_box_attack_framewo,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0615_[General]_Fading the Digital Ink A Universal Black-Box Attack Framewo.md
paper_0616_general_3d_gaussian_representations_with_motion_trajectory_field_for,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0616_[General]_3D Gaussian Representations with Motion Trajectory Field for.md
paper_0617_general_3dgs_vbench_a_comprehensive_video_quality_evaluation_benchm,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0617_[General]_3DGS-VBench A Comprehensive Video Quality Evaluation Benchm.md
paper_0618_general_evaluating_fisheye_compatible_3d_gaussian_splatting_methods,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0618_[General]_Evaluating Fisheye-Compatible 3D Gaussian Splatting Methods.md
paper_0619_general_uw_3dgs_underwater_3d_reconstruction_with_physics_aware_gau,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0619_[General]_UW-3DGS Underwater 3D Reconstruction with Physics-Aware Gau.md
paper_0620_general_a_3dgs_diffusion_self_supervised_framework_for_normal_estima,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0620_[General]_A 3DGS-Diffusion Self-Supervised Framework for Normal Estima.md
paper_0621_general_refining_gaussian_splatting_a_volumetric_densification_appr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0621_[General]_Refining Gaussian Splatting A Volumetric Densification Appr.md
paper_0621_general_refining_gaussian_splatting_a_volumetric_densification_appr,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0621_[General]_Refining Gaussian Splatting A Volumetric Densification Appr.md
paper_0622_general_ugod_uncertainty_guided_differentiable_opacity_and_soft_dro,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0622_[General]_UGOD Uncertainty-Guided Differentiable Opacity and Soft Dro.md
paper_0623_general_laplacian_analysis_meets_dynamics_modelling_gaussian_splatt,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0623_[General]_Laplacian Analysis Meets Dynamics Modelling Gaussian Splatt.md
paper_0624_general_perceive_sample_compress_towards_real_time_3d_gaussian_spla,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0624_[General]_Perceive-Sample-Compress Towards Real-Time 3D Gaussian Spla.md
paper_0625_general_cryogs_gaussian_splatting_for_cryo_em_homogeneous_reconstru,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0625_[General]_CryoGS Gaussian Splatting for Cryo-EM Homogeneous Reconstru.md
paper_0626_general_surf3r_rapid_surface_reconstruction_from_sparse_rgb_views_i,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0626_[General]_Surf3R Rapid Surface Reconstruction from Sparse RGB Views i.md
paper_0626_general_surf3r_rapid_surface_reconstruction_from_sparse_rgb_views_i,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0626_[General]_Surf3R Rapid Surface Reconstruction from Sparse RGB Views i.md
paper_0626_general_surf3r_rapid_surface_reconstruction_from_sparse_rgb_views_i,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0626_[General]_Surf3R Rapid Surface Reconstruction from Sparse RGB Views i.md
paper_0627_general_splitgaussian_reconstructing_dynamic_scenes_via_visual_geom,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0627_[General]_SplitGaussian Reconstructing Dynamic Scenes via Visual Geom.md
paper_0628_general_det_gs_depth_and_edge_aware_regularization_for_high_fideli,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0628_[General]_DET-GS Depth- and Edge-Aware Regularization for High-Fideli.md
paper_0628_general_det_gs_depth_and_edge_aware_regularization_for_high_fideli,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0628_[General]_DET-GS Depth- and Edge-Aware Regularization for High-Fideli.md
paper_0629_general_rlgs_reinforcement_learning_based_adaptive_hyperparameter_t,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0629_[General]_RLGS Reinforcement Learning-Based Adaptive Hyperparameter T.md
paper_0630_general_duplex_gs_proxy_guided_weighted_blending_for_real_time_orde,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0630_[General]_Duplex-GS Proxy-Guided Weighted Blending for Real-Time Orde.md
paper_0631_general_robustgs_unified_boosting_of_feedforward_3d_gaussian_splatt,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0631_[General]_RobustGS Unified Boosting of Feedforward 3D Gaussian Splatt.md
paper_0631_general_robustgs_unified_boosting_of_feedforward_3d_gaussian_splatt,dataset_euroc,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0631_[General]_RobustGS Unified Boosting of Feedforward 3D Gaussian Splatt.md
paper_0633_general_genie_gaussian_encoding_for_neural_radiance_fields_interact,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0633_[General]_GENIE Gaussian Encoding for Neural Radiance Fields Interact.md
paper_0633_general_genie_gaussian_encoding_for_neural_radiance_fields_interact,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0633_[General]_GENIE Gaussian Encoding for Neural Radiance Fields Interact.md
paper_0634_general_pmgs_reconstruction_of_projectile_motion_across_large_spati,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0634_[General]_PMGS Reconstruction of Projectile Motion across Large Spati.md
paper_0635_general_gr_gaussian_graph_based_radiative_gaussian_splatting_for_sp,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0635_[General]_GR-Gaussian Graph-Based Radiative Gaussian Splatting for Sp.md
paper_0636_general_splatssc_decoupled_depth_guided_gaussian_splatting_for_sema,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0636_[General]_SplatSSC Decoupled Depth-Guided Gaussian Splatting for Sema.md
paper_0636_general_splatssc_decoupled_depth_guided_gaussian_splatting_for_sema,dataset_scannet,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0636_[General]_SplatSSC Decoupled Depth-Guided Gaussian Splatting for Sema.md
paper_0636_general_splatssc_decoupled_depth_guided_gaussian_splatting_for_sema,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0636_[General]_SplatSSC Decoupled Depth-Guided Gaussian Splatting for Sema.md
paper_0636_general_splatssc_decoupled_depth_guided_gaussian_splatting_for_sema,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0636_[General]_SplatSSC Decoupled Depth-Guided Gaussian Splatting for Sema.md
paper_0637_general_ag2aussian_anchor_graph_structured_gaussian_splatting_for_i,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0637_[General]_AG2aussian Anchor-Graph Structured Gaussian Splatting for I.md
paper_0638_general_mogaface_momentum_guided_and_texture_aware_gaussian_avatars,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0638_[General]_MoGaFace Momentum-Guided and Texture-Aware Gaussian Avatars.md
paper_0639_general_pointgauss_point_cloud_guided_multi_object_segmentation_for,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0639_[General]_PointGauss Point Cloud-Guided Multi-Object Segmentation for.md
paper_0639_general_pointgauss_point_cloud_guided_multi_object_segmentation_for,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0639_[General]_PointGauss Point Cloud-Guided Multi-Object Segmentation for.md
paper_0640_general_seqaffordsplat_scene_level_sequential_affordance_reasoning,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0640_[General]_SeqAffordSplat Scene-level Sequential Affordance Reasoning.md
paper_0641_general_enhanced_velocity_field_modeling_for_gaussian_video_reconstr,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0641_[General]_Enhanced Velocity Field Modeling for Gaussian Video Reconstr.md
paper_0642_general_i2v_gs_infrastructure_to_vehicle_view_transformation_with_g,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0642_[General]_I2V-GS Infrastructure-to-Vehicle View Transformation with G.md
paper_0642_general_i2v_gs_infrastructure_to_vehicle_view_transformation_with_g,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0642_[General]_I2V-GS Infrastructure-to-Vehicle View Transformation with G.md
paper_0643_general_ufv_splatter_pose_free_feed_forward_3d_gaussian_splatting_a,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0643_[General]_UFV-Splatter Pose-Free Feed-Forward 3D Gaussian Splatting A.md
paper_0644_general_multieditor_controllable_multimodal_object_editing_for_driv,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0644_[General]_MultiEditor Controllable Multimodal Object Editing for Driv.md
paper_0644_general_multieditor_controllable_multimodal_object_editing_for_driv,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0644_[General]_MultiEditor Controllable Multimodal Object Editing for Driv.md
paper_0644_general_multieditor_controllable_multimodal_object_editing_for_driv,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0644_[General]_MultiEditor Controllable Multimodal Object Editing for Driv.md
paper_0645_general_decomposing_densification_in_gaussian_splatting_for_faster_3,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0645_[General]_Decomposing Densification in Gaussian Splatting for Faster 3.md
paper_0646_general_rags_unleashing_3d_gaussian_splatting_from_4d_radar_and_mon,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0646_[General]_RaGS Unleashing 3D Gaussian Splatting from 4D Radar and Mon.md
paper_0647_general_taking_language_embedded_3d_gaussian_splatting_into_the_wild,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0647_[General]_Taking Language Embedded 3D Gaussian Splatting into the Wild.md
paper_0648_general_gscache_real_time_radiance_caching_for_volume_path_tracing,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0648_[General]_GSCache Real-Time Radiance Caching for Volume Path Tracing.md
paper_0649_general_gaussian_set_surface_reconstruction_through_per_gaussian_opt,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0649_[General]_Gaussian Set Surface Reconstruction through Per-Gaussian Opt.md
paper_0649_general_gaussian_set_surface_reconstruction_through_per_gaussian_opt,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0649_[General]_Gaussian Set Surface Reconstruction through Per-Gaussian Opt.md
paper_0649_general_gaussian_set_surface_reconstruction_through_per_gaussian_opt,metric_chamfer,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0649_[General]_Gaussian Set Surface Reconstruction through Per-Gaussian Opt.md
paper_0649_general_gaussian_set_surface_reconstruction_through_per_gaussian_opt,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0649_[General]_Gaussian Set Surface Reconstruction through Per-Gaussian Opt.md
paper_0650_general_learning_efficient_and_generalizable_human_representation_wi,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0650_[General]_Learning Efficient and Generalizable Human Representation wi.md
paper_0651_general_unposed_3dgs_reconstruction_with_probabilistic_procrustes_ma,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0651_[General]_Unposed 3DGS Reconstruction with Probabilistic Procrustes Ma.md
paper_0651_general_unposed_3dgs_reconstruction_with_probabilistic_procrustes_ma,dataset_kitti,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0651_[General]_Unposed 3DGS Reconstruction with Probabilistic Procrustes Ma.md
paper_0652_general_gaussianfusionocc_a_seamless_sensor_fusion_approach_for_3d,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0652_[General]_GaussianFusionOcc A Seamless Sensor Fusion Approach for 3D.md
paper_0652_general_gaussianfusionocc_a_seamless_sensor_fusion_approach_for_3d,dataset_nuscenes,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0652_[General]_GaussianFusionOcc A Seamless Sensor Fusion Approach for 3D.md
paper_0653_general_mvg4d_image_matrix_based_multi_view_and_motion_generation_f,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0653_[General]_MVG4D Image Matrix-Based Multi-View and Motion Generation f.md
paper_0654_general_ps_gs_gaussian_splatting_for_multi_view_photometric_stereo,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0654_[General]_PS-GS Gaussian Splatting for Multi-View Photometric Stereo.md
paper_0655_general_high_fidelity_3d_gaussian_inpainting_preserving_multi_view,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0655_[General]_High-fidelity 3D Gaussian Inpainting preserving multi-view.md
paper_0656_general_streamme_simplify_3d_gaussian_avatar_within_live_stream,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0656_[General]_StreamME Simplify 3D Gaussian Avatar within Live Stream.md
paper_0657_general_appearance_harmonization_via_bilateral_grid_prediction_with,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0657_[General]_Appearance Harmonization via Bilateral Grid Prediction with.md
paper_0658_general_hi_2_gsloc_dual_hierarchical_gaussian_specific_visual_reloc,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0658_[General]_Hi^2-GSLoc Dual-Hierarchical Gaussian-Specific Visual Reloc.md
paper_0658_general_hi_2_gsloc_dual_hierarchical_gaussian_specific_visual_reloc,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0658_[General]_Hi^2-GSLoc Dual-Hierarchical Gaussian-Specific Visual Reloc.md
paper_0659_general_adaptive_3d_gaussian_splatting_video_streaming_visual_salie,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0659_[General]_Adaptive 3D Gaussian Splatting Video Streaming Visual Salie.md
paper_0660_general_adaptive_3d_gaussian_splatting_video_streaming,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0660_[General]_Adaptive 3D Gaussian Splatting Video Streaming.md
paper_0661_general_dreamscene_3d_gaussian_based_end_to_end_text_to_3d_scene_ge,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0661_[General]_DreamScene 3D Gaussian-based End-to-end Text-to-3D Scene Ge.md
paper_0662_general_pcr_gs_colmap_free_3d_gaussian_splatting_via_pose_co_regula,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0662_[General]_PCR-GS COLMAP-Free 3D Gaussian Splatting via Pose Co-Regula.md
paper_0663_general_volseggs_segmentation_and_tracking_in_dynamic_volumetric_sc,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0663_[General]_VolSegGS Segmentation and Tracking in Dynamic Volumetric Sc.md
paper_0664_general_wavelet_gs_3d_gaussian_splatting_with_wavelet_decomposition,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0664_[General]_Wavelet-GS 3D Gaussian Splatting with Wavelet Decomposition.md
paper_0665_general_brum_robust_3d_vehicle_reconstruction_from_360_sparse_image,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0665_[General]_BRUM Robust 3D Vehicle Reconstruction from 360 Sparse Image.md
paper_0665_general_brum_robust_3d_vehicle_reconstruction_from_360_sparse_image,metric_recall,EVALUATES_WITH,evaluates_with,EXTRACTED,1.0,0665_[General]_BRUM Robust 3D Vehicle Reconstruction from 360 Sparse Image.md
paper_0666_general_dark_evgs_event_camera_as_an_eye_for_radiance_field_in_the,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0666_[General]_Dark-EvGS Event Camera as an Eye for Radiance Field in the.md
paper_0667_general_a_mixed_primitive_based_gaussian_splatting_method_for_surfac,category_general,BELONGS_TO,belongs_to,EXTRACTED,1.0,0667_[General]_A Mixed-Primitive-based Gaussian Splatting Method for Surfac.md
paper_0667_general_a_mixed_primitive_based_gaussian_splatting_method_for_surfac,dataset_dtu,SHARES_DATA_WITH,shares_data_with,EXTRACTED,1.0,0667_[General]_A Mixed-Primitive-based Gaussian Splatting Method for Surfac.md
